Source,Destination,Weight 
C0221423,C3536743,1.0
C0221423,C1720830,7.0
C0221423,C0033770,7.0
C0221423,C0027796,6.0
C0221423,C0040732,403.0
C0221423,C1623038,5.0
C0221423,C0023890,5.0
C0221423,C0394477,1.0
C0221423,C0241044,1.0
C0221423,C2337074,1.0
C0221423,C0206948,7.0
C0221423,C0518214,5.0
C0221423,C0850060,2.0
C0221423,C0877716,1.0
C0221423,C0280109,3.0
C0221423,C1879715,1.0
C0221423,C0040440,1.0
C0221423,C0409093,1.0
C0221423,C0003872,1.0
C0221423,C0001074,1.0
C0221423,C0005961,3.0
C0221423,C1306557,1.0
C0221423,C0231529,1.0
C0221423,C0001701,8.0
C0221423,C2931826,1.0
C0221423,C0409205,1.0
C0221423,C0277794,1.0
C0221423,C0058928,10.0
C0221423,C0263922,1.0
C0221423,C0006444,2.0
C0221423,C3828416,1.0
C0221423,C0225752,1.0
C0221423,C0454326,1.0
C0221423,C0270994,1.0
C0221423,C0524865,6.0
C0221423,C1561643,8.0
C0221423,C0454306,3.0
C0221423,C0085631,6.0
C0221423,C3887611,6.0
C0221423,C0086511,4.0
C0221423,C0917805,3.0
C0221423,C0007787,3.0
C0221423,C0002962,1.0
C0221423,C0030647,1.0
C0221423,C0018823,16.0
C0221423,C0678236,2.0
C0221423,C0280547,2.0
C0221423,C0029216,7.0
C0221423,C0524930,5.0
C0221423,C0010692,2.0
C0221423,C0600041,2.0
C0221423,C0022671,48.0
C0221423,C1318453,2.0
C0221423,C0040746,2.0
C0221423,C0023911,85.0
C0221423,C0521304,2.0
C0221423,C0849759,2.0
C0221423,C1527075,4.0
C0221423,C0024128,2.0
C0221423,C0023222,2.0
C0221423,C1321551,2.0
C0221423,C0003493,2.0
C0221423,C0020557,2.0
C0221423,C0240225,4.0
C0221423,C0029453,2.0
C0221423,C0021083,18.0
C0221423,C0730400,2.0
C0221423,C0020971,6.0
C0221423,C0440790,2.0
C0221423,C0020972,2.0
C0221423,C0230415,2.0
C0221423,C0230442,2.0
C0221423,C0008312,2.0
C0221423,C0042345,2.0
C0221423,C0863083,2.0
C0221423,C0041281,2.0
C0221423,C0989247,1.0
C0221423,C0032533,117.0
C0221423,C1132474,1.0
C0221423,C0679225,2.0
C0221423,C3812880,3.0
C0221423,C1969653,8.0
C0221423,C2037193,1.0
C0221423,C0679247,1.0
C0221423,C0853204,2.0
C0221423,C0039483,14.0
C0221423,C0844334,1.0
C0221423,C1868677,3.0
C0221423,C0993472,4.0
C0221423,C0278141,2.0
C0221423,C0003868,2.0
C0221423,C1550244,4.0
C0221423,C0987999,1.0
C0221423,C0012813,1.0
C0221423,C0025470,3.0
C0221423,C0226956,1.0
C0221423,C0226958,1.0
C0221423,C0162577,1.0
C0221423,C0747791,1.0
C0221423,C1956391,3.0
C0221423,C0229089,1.0
C0221423,C4048329,11.0
C0221423,C0021079,17.0
C0221423,C0857072,23.0
C0221423,C0411257,6.0
C0221423,C5139167,6.0
C0221423,C0227613,6.0
C0221423,C0206058,27.0
C0221423,C5204954,6.0
C0221423,C0030275,6.0
C0221423,C0011946,6.0
C0221423,C4551529,6.0
C0221423,C1840264,6.0
C0221423,C0277355,6.0
C0221423,C1848392,14.0
C0221423,C0022650,11.0
C0221423,C0392525,11.0
C0221423,C4522122,6.0
C0221423,C0241910,6.0
C0221423,C4721555,6.0
C0221423,C2973270,9.0
C0221423,C0987085,1.0
C0221423,C0036421,1.0
C0221423,C0677607,3.0
C0221423,C0206062,1.0
C0221423,C0038160,1.0
C0221423,C4048756,1.0
C0221423,C0014175,1.0
C0221423,C0040128,1.0
C0221423,C0029408,1.0
C0221423,C4721453,3.0
C0221423,C0031117,3.0
C0221423,C0574032,58.0
C0221423,C0006267,18.0
C0221423,C1292856,5.0
C0221423,C1556138,5.0
C0221423,C0263541,2.0
C0221423,C0031039,1.0
C0221423,C4225222,2.0
C0221423,C1859316,2.0
C0221423,C4551976,4.0
C0221423,C0068899,2.0
C0221423,C0225832,2.0
C0221423,C0442893,2.0
C0221423,C0408752,2.0
C0221423,C2945673,2.0
C0221423,C0150627,4.0
C0221423,C3669218,1.0
C0221423,C1299624,16.0
C0221423,C0229985,1.0
C0221423,C0040067,5.0
C0221423,C0022077,4.0
C0221423,C0581528,1.0
C0221423,C3887524,1.0
C0221423,C0270699,2.0
C0221423,C0263746,6.0
C0221423,C0184893,1.0
C0221423,C2216322,1.0
C0221423,C0441645,2.0
C0221423,C0022100,1.0
C0221423,C0016512,1.0
C0221423,C1384666,1.0
C0221423,C3810643,1.0
C0221423,C4317109,1.0
C0221423,C0185026,5.0
C0221423,C0015641,2.0
C0221423,C0427008,8.0
C0221423,C0008677,21.0
C0221423,C0043167,2.0
C0221423,C0043168,2.0
C0221423,C0395020,2.0
C0221423,C0231710,2.0
C0221423,C3887506,2.0
C0221423,C0011980,2.0
C0221423,C1960973,2.0
C0221423,C1305840,2.0
C0221423,C0554804,2.0
C0221423,C3887688,7.0
C0221423,C3887850,1.0
C0221423,C0005874,1.0
C0221423,C1838328,1.0
C0221423,C0556837,1.0
C0221423,C0050572,19.0
C0221423,C3275122,1.0
C0221423,C4554548,1.0
C0221423,C0007286,2.0
C0221423,C0017601,2.0
C0221423,C1533720,2.0
C0221423,C0595921,2.0
C0221423,C0277823,2.0
C0221423,C1293131,7.0
C0221423,C1298682,2.0
C0221423,C0521516,2.0
C0221423,C0992820,2.0
C0221423,C0221785,2.0
C0221423,C0749263,2.0
C0221423,C0039482,2.0
C0221423,C0021107,7.0
C0221423,C3281223,1.0
C0221423,C0019559,5.0
C0221423,C4551516,5.0
C0221423,C0935616,15.0
C0221423,C0108844,5.0
C0221423,C0011882,5.0
C0221423,C0549207,5.0
C0221423,C0501800,5.0
C0221423,C0695600,5.0
C0221423,C0392879,5.0
C0221423,C0394648,5.0
C0221423,C0149756,5.0
C0221423,C0004457,5.0
C0221423,C0003615,5.0
C0221423,C0029130,5.0
C0221423,C0509489,5.0
C0221423,C0016143,5.0
C0221423,C0012169,3.0
C0221423,C0083355,1.0
C0221423,C0013421,1.0
C0221423,C0393593,1.0
C0221423,C1831717,2.0
C0221423,C1852222,2.0
C0221423,C0679624,12.0
C0221423,C0023317,2.0
C0221423,C0314719,2.0
C0221423,C0022575,2.0
C0221423,C0191849,5.0
C0221423,C0024881,5.0
C0221423,C0225730,10.0
C0221423,C0481503,5.0
C0221423,C4027042,5.0
C0221423,C4316941,5.0
C0221423,C0184898,5.0
C0221423,C0037993,5.0
C0221423,C3266910,5.0
C0221423,C0920424,7.0
C0221423,C0079850,10.0
C0221423,C0008913,10.0
C0221423,C4019107,10.0
C0221423,C0677616,5.0
C0221423,C0741886,5.0
C0221423,C0392535,10.0
C0221423,C1321554,5.0
C0221423,C0852216,5.0
C0221423,C0948310,5.0
C0221423,C0033573,10.0
C0221423,C0006035,5.0
C0221423,C0236642,5.0
C0221423,C0238792,5.0
C0221423,C0151825,5.0
C0221423,C3837958,5.0
C0221423,C0036285,10.0
C0221423,C0086330,5.0
C0221423,C0935576,5.0
C0221423,C0920687,10.0
C0221423,C5203355,5.0
C0221423,C0458224,5.0
C0221423,C0920619,5.0
C0221423,C0006141,5.0
C0221423,C1521750,5.0
C0221423,C0013218,5.0
C0221423,C0020639,5.0
C0221423,C2985566,5.0
C0221423,C0419994,5.0
C0221423,C0199470,5.0
C0221423,C0002871,5.0
C0221423,C0033575,5.0
C0221423,C0279025,5.0
C0221423,C1305522,1.0
C0221423,C0476206,1.0
C0221423,C0476207,1.0
C0221423,C0392701,1.0
C0221423,C0153064,2.0
C0221423,C1832661,1.0
C0221423,C0205711,1.0
C0221423,C1268107,1.0
C0221423,C0507114,1.0
C0221423,C0002892,1.0
C0221423,C0280274,1.0
C0221423,C0151636,1.0
C0221423,C0547070,1.0
C0221423,C1377828,1.0
C0221423,C0233488,1.0
C0221423,C0185317,2.0
C0221423,C0018821,1.0
C0221423,C3489532,1.0
C0221423,C1550235,1.0
C0221423,C0392806,1.0
C0221423,C0006840,4.0
C0221423,C1299921,4.0
C0221423,C0006849,4.0
C0221423,C1142268,1.0
C0221423,C0012358,17.0
C0221423,C0038904,17.0
C0221423,C3887487,17.0
C0221423,C1858361,17.0
C0221423,C0751781,17.0
C0221423,C4529973,1.0
C0221423,C0239180,1.0
C0221423,C0024875,5.0
C0221423,C3536731,11.0
C0221423,C0018870,1.0
C0221423,C0229118,1.0
C0221423,C0014078,3.0
C0221423,C0023895,5.0
C0221423,C0008715,5.0
C0221423,C0041600,6.0
C0221423,C0150298,5.0
C0221423,C0749769,5.0
C0221423,C0039239,5.0
C0221423,C0005794,4.0
C0221423,C1290857,1.0
C0221423,C0005791,1.0
C0221423,C0278997,2.0
C0221423,C0740418,2.0
C0221423,C0424068,2.0
C0221423,C0452260,2.0
C0221423,C0598380,2.0
C0221423,C0376004,2.0
C0221423,C4321499,1.0
C0221423,C0872278,2.0
C0221423,C1849409,1.0
C0221423,C0472567,1.0
C0221423,C0040590,1.0
C0221423,C0233576,1.0
C0221423,C0398623,1.0
C0221423,C0853245,1.0
C0221423,C3266262,1.0
C0221423,C0815007,1.0
C0221423,C0584895,1.0
C0221423,C3714759,1.0
C0221423,C0002428,1.0
C0221423,C0041159,1.0
C0221423,C0420176,3.0
C0221423,C0004626,3.0
C0221423,C0521839,4.0
C0221423,C0230040,4.0
C0221423,C0009368,4.0
C0221423,C0235239,2.0
C0221423,C4524538,2.0
C0221423,C1704536,2.0
C0221423,C0150755,2.0
C0221423,C1276393,1.0
C0221423,C0338248,1.0
C0221423,C0596706,1.0
C0221423,C1850106,1.0
C0221423,C0038288,1.0
C0815353,C0472888,4824.0
C0815353,C4522181,899.0
C0815353,C0030193,703.0
C0815353,C0012634,967.0
C0815353,C0040408,7.0
C0815353,C0024109,416.0
C0815353,C0006104,121.0
C0815353,C0028429,292.0
C0815353,C0184933,1.0
C0815353,C0040461,4.0
C0815353,C1318464,58.0
C0815353,C0027740,103.0
C0815353,C0501385,1.0
C0815353,C0227230,721.0
C0815353,C0027792,2.0
C0815353,C0863093,24.0
C0815353,C1184743,367.0
C0815353,C0272285,436.0
C0815353,C0009450,993.0
C0815353,C0241898,2.0
C0815353,C0085594,6.0
C0815353,C1442877,234.0
C0815353,C0234233,260.0
C0815353,C1293107,2.0
C0815353,C0392970,633.0
C0815353,C0178784,209.0
C0815353,C0015672,672.0
C0815353,C1533734,478.0
C0815353,C0087111,1073.0
C0815353,C1293132,22.0
C0815353,C0204727,518.0
C0815353,C0009443,491.0
C0815353,C0239849,2522.0
C0815353,C1260880,26.0
C0815353,C0037383,259.0
C0815353,C0010200,801.0
C0815353,C2364082,19.0
C0815353,C3714552,110.0
C0815353,C0015967,507.0
C0815353,C0013404,461.0
C0815353,C0272238,957.0
C0815353,C0021400,845.0
C0815353,C0041912,452.0
C0815353,C0011847,79.0
C0815353,C0011849,79.0
C0815353,C0016976,1.0
C0815353,C0030305,1.0
C0815353,C0231807,153.0
C0815353,C0014518,111.0
C0815353,C4551656,12.0
C0815353,C1293152,12.0
C0815353,C3275067,140.0
C0815353,C0018520,1.0
C0815353,C0973919,1.0
C0815353,C2062441,15.0
C0815353,C0227073,23.0
C0815353,C1318154,20.0
C0815353,C0040452,20.0
C0815353,C0185125,7.0
C0815353,C0018563,1704.0
C0815353,C0079613,191.0
C0815353,C0015392,360.0
C0815353,C0085209,1.0
C0815353,C0017563,6.0
C0815353,C0031090,5.0
C0815353,C0877046,32.0
C0815353,C0027051,73.0
C0815353,C0011334,3.0
C0815353,C0026367,1.0
C0815353,C0040426,60.0
C0815353,C0184661,343.0
C0815353,C0185115,11.0
C0815353,C1550227,13.0
C0815353,C0227093,26.0
C0815353,C0011331,2.0
C0815353,C0744403,1.0
C0815353,C1524020,100.0
C0815353,C1522449,122.0
C0815353,C0034386,518.0
C0815353,C2364111,32.0
C0815353,C0920467,40.0
C0815353,C3257980,1.0
C0815353,C0442886,32.0
C0815353,C4521540,173.0
C0815353,C3887642,246.0
C0815353,C1511790,10.0
C0815353,C0231218,779.0
C0815353,C0392148,11.0
C0815353,C1856053,576.0
C0815353,C0040456,38.0
C0815353,C0043194,1050.0
C0815353,C0042196,462.0
C0815353,C4554334,605.0
C0815353,C3160718,295.0
C0815353,C0011209,345.0
C0815353,C0596601,233.0
C0815353,C5202801,4.0
C0815353,C0014122,4.0
C0815353,C0231617,538.0
C0815353,C4048158,442.0
C0815353,C0036572,571.0
C0815353,C2987620,42.0
C0815353,C0886384,82.0
C0815353,C0028084,87.0
C0815353,C4319952,993.0
C0815353,C0152277,277.0
C0815353,C0476270,2.0
C0815353,C0851121,8.0
C0815353,C0018681,181.0
C0815353,C0439631,79.0
C0815353,C0193959,9.0
C0815353,C0557061,1326.0
C0815353,C0021053,10.0
C0815353,C0037354,3.0
C0815353,C0031350,170.0
C0815353,C0557033,377.0
C0815353,C0242429,201.0
C0815353,C0020975,91.0
C0815353,C3887654,29.0
C0815353,C2076600,13.0
C0815353,C1336827,3.0
C0815353,C0949766,25.0
C0815353,C0021485,850.0
C0815353,C0263940,53.0
C0815353,C0741585,36.0
C0815353,C0227192,84.0
C0815353,C1963578,97.0
C0815353,C0011991,35.0
C0815353,C0027497,124.0
C0815353,C0042963,39.0
C0815353,C0003862,37.0
C0815353,C0231528,68.0
C0815353,C1175175,25.0
C0815353,C0185027,1.0
C0815353,C0152054,736.0
C0815353,C1096155,262.0
C0815353,C0577573,225.0
C0815353,C0263214,142.0
C0815353,C0185060,29.0
C0815353,C0004135,104.0
C0815353,C0062074,384.0
C0815353,C0230347,51.0
C0815353,C0185051,103.0
C0815353,C2986716,42.0
C0815353,C0199176,57.0
C0815353,C0679698,8.0
C0815353,C0339897,328.0
C0815353,C4722408,2.0
C0815353,C1096446,5.0
C0815353,C0231217,31.0
C0815353,C0872315,2.0
C0815353,C0239296,2.0
C0815353,C0229983,2.0
C0815353,C3687832,273.0
C0815353,C1135440,33.0
C0815353,C0025007,19.0
C0815353,C0032371,15.0
C0815353,C0032042,16.0
C0815353,C0242350,2.0
C0815353,C0031354,162.0
C0815353,C3665375,155.0
C0815353,C0301571,31.0
C0815353,C0234238,156.0
C0815353,C0028678,11.0
C0815353,C0008679,104.0
C0815353,C2936329,2.0
C0815353,C0085593,90.0
C0815353,C0220870,16.0
C0815353,C0043189,41.0
C0815353,C0013443,221.0
C0815353,C0521421,221.0
C0815353,C0016129,143.0
C0815353,C1552158,25.0
C0815353,C0011311,1.0
C0815353,C0424790,16.0
C0815353,C0030360,5.0
C0815353,C3272275,43.0
C0815353,C0032285,183.0
C0815353,C0243026,25.0
C0815353,C0036690,21.0
C0815353,C0035243,97.0
C0815353,C0042769,117.0
C0815353,C0004623,46.0
C0815353,C0876973,12.0
C0815353,C0282687,5.0
C0815353,C0026780,1.0
C0815353,C0004096,208.0
C0815353,C0026946,1.0
C0815353,C0282335,14.0
C0815353,C0545747,1.0
C0815353,C0276651,1.0
C0815353,C0343641,1.0
C0815353,C0948192,1.0
C0815353,C0158328,1.0
C0815353,C0275524,4.0
C0815353,C0020538,43.0
C0815353,C0022658,42.0
C0815353,C0028754,98.0
C0815353,C0024115,49.0
C0815353,C0018799,6.0
C0815353,C0018787,577.0
C0815353,C2945747,2.0
C0815353,C0028938,15.0
C0815353,C1522704,851.0
C0815353,C0814263,68.0
C0815353,C0037088,408.0
C0815353,C0185506,2.0
C0815353,C1533685,108.0
C0815353,C0016382,44.0
C0815353,C0029456,71.0
C0815353,C0262950,78.0
C0815353,C0242297,11.0
C0815353,C1527077,41.0
C0815353,C0042870,18.0
C0815353,C0332293,29.0
C0815353,C1563093,154.0
C0815353,C1519433,142.0
C0815353,C1370824,36.0
C0815353,C1843013,119.0
C0815353,C0184626,11.0
C0815353,C0948094,1.0
C0815353,C0184967,121.0
C0815353,C0227059,58.0
C0815353,C3541994,116.0
C0815353,C0850149,46.0
C0815353,C0003123,26.0
C0815353,C0438716,11.0
C0815353,C0948873,23.0
C0815353,C0270724,1057.0
C0815353,C2827774,9.0
C0815353,C5202815,4.0
C0815353,C5202809,183.0
C0815353,C2930619,183.0
C0815353,C0185117,36.0
C0815353,C0728940,10.0
C0815353,C0015252,10.0
C0815353,C4552790,1.0
C0815353,C3890225,1.0
C0815353,C0152244,1.0
C0815353,C2676739,110.0
C0815353,C1443060,6.0
C0815353,C0037090,8.0
C0815353,C0347950,8.0
C0815353,C0040822,113.0
C0815353,C0232462,5.0
C0815353,C1291077,8.0
C0815353,C0224086,41.0
C0815353,C0393040,14.0
C0815353,C0848168,33.0
C0815353,C0454515,4.0
C0815353,C0016204,150.0
C0815353,C0338297,263.0
C0815353,C0027442,4.0
C0815353,C0024117,41.0
C0815353,C3714496,40.0
C0815353,C0032310,6.0
C0815353,C0009421,9.0
C0815353,C1126333,4.0
C0815353,C1831721,4.0
C0815353,C0040808,16.0
C0815353,C0376161,4.0
C0815353,C0038842,28.0
C0815353,C0409974,19.0
C0815353,C0024138,24.0
C0815353,C0024131,19.0
C0815353,C0024530,20.0
C0815353,C0441636,16.0
C0815353,C0456909,19.0
C0815353,C0349410,4.0
C0815353,C0042200,18.0
C0815353,C0222041,42.0
C0815353,C0221512,23.0
C0815353,C0235309,32.0
C0815353,C0040357,39.0
C0815353,C0204774,35.0
C0815353,C0729552,5.0
C0815353,C0344191,5.0
C0815353,C0701824,5.0
C0815353,C0392674,133.0
C0815353,C0458827,5.0
C0815353,C0034115,39.0
C0815353,C0795691,24.0
C0815353,C0018790,27.0
C0815353,C4722446,7.0
C0815353,C3694279,7.0
C0815353,C0152032,40.0
C0815353,C0013103,17.0
C0815353,C0023928,14.0
C0815353,C0002170,6.0
C0815353,C0042384,4.0
C0815353,C0085635,5.0
C0815353,C0040132,11.0
C0815353,C0185033,42.0
C0815353,C0023884,203.0
C0815353,C0425481,48.0
C0815353,C0242073,8.0
C0815353,C0221170,10.0
C0815353,C0005841,2.0
C0815353,C1879316,2.0
C0815353,C0235272,2.0
C0815353,C0035854,2.0
C0815353,C0848112,8.0
C0815353,C0262324,6.0
C0815353,C0002903,19.0
C0815353,C0002912,17.0
C0815353,C0425449,7.0
C0815353,C1280903,2.0
C0815353,C0018494,138.0
C0815353,C0020498,129.0
C0815353,C0204558,58.0
C0815353,C0241042,5.0
C0815353,C3280240,375.0
C0815353,C0392171,24.0
C0815353,C1248424,15.0
C0815353,C0342895,113.0
C0815353,C0027769,117.0
C0815353,C0239313,1.0
C0815353,C0227716,162.0
C0815353,C4083049,141.0
C0815353,C0019247,2.0
C0815353,C3714506,50.0
C0815353,C3542022,96.0
C0815353,C0019163,4.0
C0815353,C0034494,4.0
C0815353,C0039614,12.0
C0815353,C0199848,117.0
C0815353,C0227665,305.0
C0815353,C0022646,321.0
C0815353,C0441516,46.0
C0815353,C0040028,40.0
C0815353,C0026837,16.0
C0815353,C0741847,38.0
C0815353,C0001486,9.0
C0815353,C0152060,203.0
C0815353,C1135929,14.0
C0815353,C0600080,67.0
C0815353,C0841617,8.0
C0815353,C3495919,4.0
C0815353,C3814046,6.0
C0815353,C0342942,4.0
C0815353,C0003842,12.0
C0815353,C0030274,8.0
C0815353,C0455270,13.0
C0815353,C2987482,19.0
C0815353,C1283892,1.0
C0815353,C1278908,1.0
C0815353,C0227958,36.0
C0815353,C0925983,7.0
C0815353,C0042201,1.0
C0815353,C0199810,1.0
C0815353,C1504473,6.0
C0815353,C1880091,83.0
C0815353,C4724148,83.0
C0815353,C0037199,30.0
C0815353,C0184958,137.0
C0815353,C0027424,16.0
C0815353,C0150189,26.0
C0815353,C0441513,88.0
C0815353,C0476273,22.0
C0815353,C1883583,141.0
C0815353,C0004836,30.0
C0815353,C0678431,16.0
C0815353,C0004895,62.0
C0815353,C0684199,6.0
C0815353,C0751363,10.0
C0815353,C3887938,26.0
C0815353,C0014544,9.0
C0815353,C0221055,30.0
C0815353,C0018834,35.0
C0815353,C0038351,98.0
C0815353,C3714551,80.0
C0815353,C0012164,31.0
C0815353,C0019340,7.0
C0815353,C0019345,6.0
C0815353,C0017152,6.0
C0815353,C0018099,7.0
C0815353,C0751249,6.0
C0815353,C0920425,90.0
C0815353,C0597815,14.0
C0815353,C0507115,6.0
C0815353,C0228539,6.0
C0815353,C0262254,6.0
C0815353,C0442874,298.0
C0815353,C0597757,6.0
C0815353,C0229962,25.0
C0815353,C0033572,37.0
C0815353,C0452410,10.0
C0815353,C0023380,38.0
C0815353,C1970187,6.0
C0815353,C0034991,28.0
C0815353,C0149931,33.0
C0815353,C0740903,6.0
C0815353,C0019079,6.0
C0815353,C0301568,6.0
C0815353,C0039259,10.0
C0815353,C0162429,35.0
C0815353,C0017296,29.0
C0815353,C0280592,1.0
C0815353,C0023759,17.0
C0815353,C0454406,1.0
C0815353,C0162628,1.0
C0815353,C0015385,18.0
C0815353,C0857027,39.0
C0815353,C0162538,2.0
C0815353,C4042866,6.0
C0815353,C0232292,96.0
C0815353,C0741426,2.0
C0815353,C0005847,23.0
C0815353,C3809991,13.0
C0815353,C0017547,27.0
C0815353,C0199809,23.0
C0815353,C0848765,1.0
C0815353,C1510857,4.0
C0815353,C0185023,5.0
C0815353,C0028109,1.0
C0815353,C0152227,20.0
C0815353,C0025148,6.0
C0815353,C0271188,1.0
C0815353,C0796085,49.0
C0815353,C1719788,1.0
C0815353,C1261381,2.0
C0815353,C1318973,1.0
C0815353,C0205721,7.0
C0815353,C1134564,1.0
C0815353,C4018799,2.0
C0815353,C0598196,1.0
C0815353,C0037284,1.0
C0815353,C0677881,1.0
C0815353,C0038644,1.0
C0815353,C0849640,1.0
C0815353,C0012683,17.0
C0815353,C0748355,2.0
C0815353,C0035222,4.0
C0815353,C0452240,324.0
C0815353,C0150141,68.0
C0815353,C1579931,74.0
C0815353,C0858958,1.0
C0815353,C0795934,194.0
C0815353,C1846009,92.0
C0815353,C0225442,45.0
C0815353,C0175697,15.0
C0815353,C1850568,23.0
C0815353,C1512335,35.0
C0815353,C1313983,2.0
C0815353,C0009763,5.0
C0815353,C0015230,91.0
C0815353,C1261274,2.0
C0815353,C0012833,74.0
C0815353,C0042571,46.0
C0815353,C0934502,44.0
C0815353,C0001175,53.0
C0815353,C0038454,86.0
C0815353,C4723761,1.0
C0815353,C1268087,3.0
C0815353,C0439775,8.0
C0815353,C1140621,200.0
C0815353,C0740766,1.0
C0815353,C2825978,1.0
C0815353,C0008049,17.0
C0815353,C2364135,22.0
C0815353,C0282312,3.0
C0815353,C0152936,2.0
C0815353,C0032064,31.0
C0815353,C0541747,1.0
C0815353,C1562368,1.0
C0815353,C3665472,180.0
C0815353,C0392920,180.0
C0815353,C0013216,7.0
C0815353,C0018802,10.0
C0815353,C0018801,10.0
C0815353,C1277295,3.0
C0815353,C0700589,2.0
C0815353,C1305417,38.0
C0815353,C0362076,8.0
C0815353,C0032740,14.0
C0815353,C0151293,8.0
C0815353,C1185738,8.0
C0815353,C3810531,63.0
C0815353,C4521443,63.0
C0815353,C0740396,11.0
C0815353,C0231311,10.0
C0815353,C0235394,26.0
C0815353,C0002708,8.0
C0815353,C0150157,101.0
C0815353,C1369039,24.0
C0815353,C1369038,24.0
C0815353,C0812426,37.0
C0815353,C2926602,3.0
C0815353,C0038379,1.0
C0815353,C0458421,101.0
C0815353,C0597811,36.0
